Time,200-A-Real,200-B-Real,200-C-Real,200-A-Reactive,200-B-Reactive,200-C-Reactive,100-A-Real,100-B-Real,100-C-Real,100-A-Reactive,100-B-Reactive,100-C-Reactive
Time,Grid Power-A-Real,Grid Power-B-Real,N/A,Grid Power-A-Reactive,Grid Power-B-Reactive,N/A,AHU-A-Real,AHU/RTU-B-Real,RTU-A-Real,AHU-A-Reactive,AHU/RTU-B-Reactive,RTU-Reactive
 19:15:4.8398,68.9691314697,78.3586044312,0.0000000000,-47.3365859985,35.8802680969,0.0000000000,"
"
 19:15:5.31231,74.8686294556,105.2935943604,0.0000000000,-219.1014862061,42.2625236511,0.0000000000,68.6546783447,78.5249481201,0.0000000000,-46.7848014832,35.3862991333,0.0000000000,"
"
 19:15:6.77272,74.5396804810,107.4919815063,0.0000000000,-219.3235168457,43.0043830872,0.0000000000,69.0949172974,78.5360412598,0.0000000000,-47.2835311890,35.9813079834,0.0000000000,"
"
 19:15:7.110778,75.0659942627,105.5912933350,0.0000000000,-219.0126953125,42.3784408569,0.0000000000,68.7699813843,78.7023773193,0.0000000000,-47.4426956177,36.1833877563,0.0000000000,"
"
 19:15:8.143274,74.7370529175,107.6064834595,0.0000000000,-219.1681213379,42.7493705750,0.0000000000,68.9691314697,78.5803985596,0.0000000000,-46.7848014832,35.7006416321,0.0000000000,"
"
 19:15:9.176073,75.0660018921,105.4996948242,0.0000000000,-218.9460906982,42.0770645142,0.0000000000,69.2102203369,78.4805908203,0.0000000000,-47.3790283203,36.1497077942,0.0000000000,"
"
 19:15:10.207717,74.7589797974,107.4232788086,0.0000000000,-219.1237030029,42.4248123169,0.0000000000,68.7594985962,78.3918762207,0.0000000000,-46.8166313171,35.6557388306,0.0000000000,"
"
 19:15:11.242708,75.1537170410,105.1333007812,0.0000000000,-218.8128967285,41.8684196472,0.0000000000,69.1577987671,78.2920684814,0.0000000000,-47.2516937256,36.0374412537,0.0000000000,"
"
 19:15:12.275120,74.8247756958,107.2171783447,0.0000000000,-218.9683074951,42.4711723328,0.0000000000,68.6546859741,78.2920684814,0.0000000000,-46.6150207520,35.5996017456,0.0000000000,"
"
 19:15:13.311670,74.9782867432,105.0417022705,0.0000000000,-218.6130828857,42.0075149536,0.0000000000,68.7804641724,78.1700897217,0.0000000000,-47.1561927795,36.1048011780,0.0000000000,"
"
 19:15:14.339933,74.6274032593,107.1255874634,0.0000000000,-218.8351135254,42.6102714539,0.0000000000,68.6022796631,78.2588043213,0.0000000000,-46.6044082642,35.6220550537,0.0000000000,"
"
 19:15:15.378195,74.9563522339,105.2935943604,0.0000000000,-218.7462921143,42.0770645142,0.0000000000,68.9376907349,78.3475189209,0.0000000000,-47.2410812378,36.1048011780,0.0000000000,"
"
 19:15:16.409824,74.6054763794,107.3316879272,0.0000000000,-219.0349121094,42.3784408569,0.0000000000,68.7385330200,78.4584197998,0.0000000000,-46.6680755615,35.7904548645,0.0000000000,"
"
 19:15:17.443937,75.0440673828,105.3622894287,0.0000000000,-218.9239044189,41.9147834778,0.0000000000,69.0949096680,78.4805984497,0.0000000000,-47.5275802612,36.2282943726,0.0000000000,"
"
 19:15:18.475414,74.7809066772,107.4461822510,0.0000000000,-219.1681213379,42.6798210144,0.0000000000,69.0215377808,78.6247558594,0.0000000000,-46.8909111023,35.9027252197,0.0000000000,"
"
 19:15:19.509847,75.1537170410,105.5454940796,0.0000000000,-218.9905090332,42.1929779053,0.0000000000,69.2521362305,78.4584197998,0.0000000000,-47.3365859985,36.3517875671,0.0000000000,"
"
 19:15:20.541936,74.7589874268,107.2629852295,0.0000000000,-219.2346954346,42.7957382202,0.0000000000,69.1577911377,78.5027770996,0.0000000000,-46.6893005371,35.8353652954,0.0000000000,"
"
 19:15:21.574553,75.2414398193,105.4996948242,0.0000000000,-219.0126953125,42.5407218933,0.0000000000,69.4093627930,78.5027770996,0.0000000000,-47.2410850525,36.2732009888,0.0000000000,"
"
 19:15:22.609726,74.6712646484,107.3316879272,0.0000000000,-219.2790985107,42.8652839661,0.0000000000,69.4512863159,78.5693130493,0.0000000000,-46.4346313477,35.7567749023,0.0000000000,"
"
 19:15:23.643507,75.2195129395,105.6141967773,0.0000000000,-219.0570983887,42.4943618774,0.0000000000,69.5561065674,78.5471343994,0.0000000000,-47.0819168091,36.1833877563,0.0000000000,"
"
 19:15:24.673977,74.7151260376,107.3774795532,0.0000000000,-219.1237030029,42.9812011719,0.0000000000,69.1997222900,78.5914916992,0.0000000000,-46.6680793762,35.7567787170,0.0000000000,"
"
 19:15:25.712122,75.2633743286,105.7744903564,0.0000000000,-218.8572998047,42.4711723328,0.0000000000,69.2731018066,78.5914916992,0.0000000000,-47.3578071594,36.2507514954,0.0000000000,"
"
 19:15:26.739763,74.8686294556,107.4003753662,0.0000000000,-219.0792999268,42.7261848450,0.0000000000,69.1368331909,78.5471343994,0.0000000000,-46.7741928101,35.7343215942,0.0000000000,"
"
 19:15:27.772607,75.5045928955,105.8431854248,0.0000000000,-219.1903076172,42.4479942322,0.0000000000,69.1368331909,78.6691131592,0.0000000000,-47.6443061829,36.3068771362,0.0000000000,"
"
 19:15:28.798938,75.7238922119,105.7744903564,0.0000000000,-219.0792999268,42.1929817200,0.0000000000,68.9796066284,78.5471343994,0.0000000000,-47.1668014526,35.7680053711,0.0000000000,"
"
 19:15:29.834049,75.2852935791,107.1255874634,0.0000000000,-219.2124938965,42.3088912964,0.0000000000,69.2940597534,78.6247558594,0.0000000000,-47.7185859680,36.1160240173,0.0000000000,"
"
 19:15:30.878164,75.4607391357,105.5912857056,0.0000000000,-218.9017028809,42.2625236511,0.0000000000,69.2416534424,78.5471343994,0.0000000000,-46.8909111023,35.5771484375,0.0000000000,"
"
 19:15:31.912407,74.7809143066,106.5988922119,0.0000000000,-219.0348815918,41.9611434937,0.0000000000,69.2102127075,78.4916839600,0.0000000000,-47.5381965637,36.0149917603,0.0000000000,"
"
 19:15:32.945052,74.7809143066,105.0875015259,0.0000000000,-218.7906951904,41.9843330383,0.0000000000,69.0529861450,78.1811676025,0.0000000000,-46.6468582153,35.4199752808,0.0000000000,"
"
 19:15:33.973103,74.3861770630,106.2324829102,0.0000000000,-219.0349121094,41.8452339172,0.0000000000,69.0320205688,78.0813751221,0.0000000000,-47.1031379700,35.6669616699,0.0000000000,"
"
 19:15:35.14384,74.9124908447,105.2706909180,0.0000000000,-218.8128967285,41.9611473083,0.0000000000,69.0844345093,78.0148315430,0.0000000000,-46.3815727234,35.3413925171,0.0000000000,"
"
 19:15:36.38093,74.6931915283,106.5301742554,0.0000000000,-218.9683074951,41.7988700867,0.0000000000,68.9691314697,78.0148315430,0.0000000000,-47.1986351013,35.6894149780,0.0000000000,"
"
 19:15:37.70671,75.2195053101,105.7973861694,0.0000000000,-218.7462921143,42.3784408569,0.0000000000,69.0005722046,78.0481033325,0.0000000000,-46.5089111328,35.4536552429,0.0000000000,"
"
 19:15:38.103368,75.1317901611,106.8278808594,0.0000000000,-218.8794860840,41.8452377319,0.0000000000,69.0739440918,78.3807830811,0.0000000000,-46.5301322937,35.7455520630,0.0000000000,"
"
 19:15:39.136439,75.5703887939,106.0034942627,0.0000000000,-218.6796875000,42.4943580627,0.0000000000,69.0320205688,78.5803985596,0.0000000000,-47.2835311890,35.9813117981,0.0000000000,"
"
 19:15:40.181294,75.1537170410,106.6446914673,0.0000000000,-219.0126953125,42.0307006836,0.0000000000,69.1682891846,78.4694976807,0.0000000000,-46.7317428589,35.9027214050,0.0000000000,"
"
 19:15:41.212658,75.4826660156,105.8431854248,0.0000000000,-218.9905090332,42.5175399780,0.0000000000,69.2311782837,78.6025772095,0.0000000000,-47.2623062134,35.8914985657,0.0000000000,"
"
 19:15:42.246516,75.2633666992,106.3011856079,0.0000000000,-219.1015167236,41.5670394897,0.0000000000,69.0110626221,78.1479034424,0.0000000000,-46.6786880493,35.7118682861,0.0000000000,"
"
 19:15:43.271122,75.3510894775,105.7515869141,0.0000000000,-219.1681213379,42.7261886597,0.0000000000,69.0844268799,78.4362411499,0.0000000000,-47.3684158325,35.7230949402,0.0000000000,"
"
 19:15:44.318209,75.0879287720,106.4843902588,0.0000000000,-219.3013153076,41.7525024414,0.0000000000,69.1473159790,78.1811752319,0.0000000000,-46.8696937561,35.7118721008,0.0000000000,"
"
 19:15:45.351277,75.2852935791,106.1408843994,0.0000000000,-219.2125244141,42.6102714539,0.0000000000,69.1892471313,78.4916839600,0.0000000000,-47.1349716187,35.7230949402,0.0000000000,"
"
 19:15:46.373278,75.0002059937,106.4156875610,0.0000000000,-219.1459045410,41.6829566956,0.0000000000,68.8748016357,78.0702819824,0.0000000000,-46.9015197754,35.6332817078,0.0000000000,"
"
 19:15:47.415854,75.1537170410,106.3927993774,0.0000000000,-219.2569122314,42.7030067444,0.0000000000,69.1682891846,78.6802062988,0.0000000000,-47.3471946716,35.8690414429,0.0000000000,"
"
 19:15:48.442847,75.2414398193,106.5759887695,0.0000000000,-219.1903076172,41.5438537598,0.0000000000,68.8747940063,78.1700897217,0.0000000000,-47.0288581848,35.8241348267,0.0000000000,"
"
 19:15:49.474373,75.3510894775,106.1179962158,0.0000000000,-219.2124938965,42.4711723328,0.0000000000,69.0634613037,78.6136703491,0.0000000000,-47.2092514038,35.8016815186,0.0000000000,"
