Time,200-A-Real,200-B-Real,200-A-Reactive,200-B-Reactive,100-A-Real,100-B-Real,100-C-Real,100-A-Reactive,100-B-Reactive,100-C-Reactive,5-A-Real,5-B-Real,5-C-Real,5-A-Reactive,5-B-Reactive,5-C-Reactive
Time,Waste Disposal Real,200-B-Real,Waste Disposal Reactive,200-B-Reactive,100-A-Real,100-B-Real,100-C-Real,100-A-Reactive,100-B-Reactive,100-C-Reactive,5-A-Real,5-B-Real,5-C-Real,5-A-Reactive,5-B-Reactive,5-C-Reactive
 14:20:42.720211,"
"
 14:20:43.790731,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:20:44.868974,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:20:45.943647,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:20:47.33534,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:20:48.102728,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:20:49.191824,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:20:50.272463,41.3791275024,0.0000000000,15.5867261887,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:20:51.349516,65.9755477905,0.0000000000,24.1987648010,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:20:52.431458,89.5007400513,0.0000000000,32.4918403625,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:20:53.505040,112.3537826538,0.0000000000,40.5935363770,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:20:54.582786,134.8707580566,0.0000000000,48.5676460266,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:20:55.661720,113.0049209595,0.0000000000,39.5728454590,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:20:56.742807,111.2195281982,0.0000000000,38.6797485352,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:20:57.817229,110.0222625732,0.0000000000,38.1268730164,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:20:58.904188,109.0770492554,0.0000000000,37.5314750671,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:20:59.974725,108.3838958740,0.0000000000,37.3826217651,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:1.57435,107.7957611084,0.0000000000,37.0636596680,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:2.142887,107.4597015381,0.0000000000,37.0423965454,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:3.222876,107.1236190796,0.0000000000,36.8084907532,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:4.287909,106.7245330811,0.0000000000,36.7446975708,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:5.367586,106.4514770508,0.0000000000,36.4469985962,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:6.457264,106.1784210205,0.0000000000,36.3406753540,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:7.532195,105.8423309326,0.0000000000,36.2768821716,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:8.613363,105.4642562866,0.0000000000,35.9579200745,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:9.695830,104.8761215210,0.0000000000,35.7452774048,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:10.769339,104.5190429687,0.0000000000,35.5751647949,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:11.849074,104.1199722290,0.0000000000,35.1924057007,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:12.934261,103.9729232788,0.0000000000,35.0010299683,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:14.6439,103.7418670654,0.0000000000,34.8734397888,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:15.89038,103.4688110352,0.0000000000,34.7033271790,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:16.168467,103.1747589111,0.0000000000,34.6395339966,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:17.239028,102.9437026978,0.0000000000,34.5119476318,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:18.317588,102.6496429443,0.0000000000,34.4481544495,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:19.406935,102.3765792847,0.0000000000,34.0653953552,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:20.484107,102.2085418701,0.0000000000,34.1079254150,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:21.563116,102.0615081787,0.0000000000,33.9590759277,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:22.643144,100.3811416626,0.0000000000,26.9631233215,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:23.725506,65.6394805908,0.0000000000,20.2861366272,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:24.802262,85.9929656982,0.0000000000,28.1964530945,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:25.879047,86.0979919434,0.0000000000,28.2602443695,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:26.958132,87.3792724609,0.0000000000,28.3240356445,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:28.36514,101.3053436279,0.0000000000,35.1286125183,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:29.107966,123.8013076782,0.0000000000,42.8900756836,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:30.197054,107.2076416016,0.0000000000,36.4469985962,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:31.266963,108.5729522705,0.0000000000,37.1061935425,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:32.344284,109.0140533447,0.0000000000,37.2975730896,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:33.436305,108.8460083008,0.0000000000,37.1912460327,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:34.513665,106.1994247437,0.0000000000,36.0429763794,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:35.592686,101.5784072876,0.0000000000,34.0653991699,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:36.669031,98.4067001343,0.0000000000,32.8745956421,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
"
 14:21:37.752818,98.0076141357,0.0000000000,32.7470130920,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"
